evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,total_price,avg_price,avg_pages,author_count,publisher_count,language_count,share_pct,secondary_value,notes
publisher_catalog_demand,publisher,Vintage International,,,publisher_value_rank,95.0,18,8,14,14,158.68,11.5902,359.7778,0.8889,,2,0.2103,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Little Brown Books for Young Readers,,,publisher_value_rank,96.0,21,11,14,14,156.81,11.3594,157.0476,1.6667,,3,0.2078,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Sterling,,,publisher_value_rank,97.0,15,11,15,15,152.03,9.8403,199.5333,0.8667,,3,0.2015,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Leisure Books,,,publisher_value_rank,98.0,23,11,18,18,150.82,8.3498,336.1739,1.2174,,3,0.1999,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,NAL,,,publisher_value_rank,99.0,21,9,12,12,149.12,12.7141,459.2381,1.2381,,2,0.1976,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Orion,,,publisher_value_rank,100.0,15,9,12,12,144.48,12.0533,345.5333,1.0,,2,0.1915,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Greenwillow Books,,,publisher_value_rank,101.0,16,6,13,13,144.09,10.1419,193.125,1.375,,2,0.191,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Pocket,,,publisher_value_rank,102.0,17,10,14,14,143.26,10.82,453.8824,1.4706,,2,0.1899,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Prentice Hall,,,publisher_value_rank,103.0,21,11,13,13,142.98,11.35,632.5238,1.4286,,3,0.1895,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Knopf Publishing Group,,,publisher_value_rank,104.0,15,10,16,16,142.92,9.132,445.0,1.4667,,2,0.1894,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Da Capo Press,,,publisher_value_rank,105.0,21,10,13,13,142.62,11.1415,426.1429,1.5714,,2,0.189,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Turtleback Books,,,publisher_value_rank,106.0,26,13,18,18,142.53,9.4792,263.2692,0.8462,,2,0.1889,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Hachette Books,,,publisher_value_rank,107.0,22,13,15,15,141.96,9.7935,360.5455,1.3636,,2,0.1882,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Johns Hopkins University Press,,,publisher_value_rank,108.0,8,7,9,9,141.9,16.8864,485.25,1.625,,2,0.1881,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Pantheon Books,,,publisher_value_rank,109.0,12,6,11,11,141.48,10.2624,198.5833,1.0833,,2,0.1875,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Thomas Nelson,,,publisher_value_rank,110.0,21,9,14,14,140.88,9.8769,289.7143,1.4286,,3,0.1867,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,NYRB Classics,,,publisher_value_rank,111.0,14,11,15,15,140.41,10.3676,250.6429,2.8571,,3,0.1861,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,University of California Press,,,publisher_value_rank,112.0,26,13,15,15,139.47,8.9896,386.2692,1.6154,,3,0.1849,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Kessinger Publishing,,,publisher_value_rank,113.0,11,6,12,12,139.13,12.2263,116.0,0.8182,,2,0.1844,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Citadel,,,publisher_value_rank,114.0,13,11,15,15,138.9,9.6505,294.0769,1.5385,,2,0.1841,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Riverhead Books,,,publisher_value_rank,115.0,26,13,17,17,135.81,7.9254,356.8846,0.9231,,2,0.18,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Doubleday Books,,,publisher_value_rank,116.0,17,9,11,11,134.07,12.4033,294.6471,1.0588,,2,0.1777,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Doubleday,,,publisher_value_rank,117.0,12,9,12,12,133.0,10.7315,381.0,1.0,,2,0.1763,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Digital Manga Publishing,,,publisher_value_rank,118.0,10,6,12,12,130.72,11.4811,203.4,1.8,,2,0.1733,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,J'ai Lu,,,publisher_value_rank,119.0,19,12,18,18,130.69,7.4467,253.1579,0.7895,,1,0.1732,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Bloomsbury Publishing PLC,,,publisher_value_rank,120.0,14,6,11,11,130.54,11.5161,267.7143,1.0714,,3,0.173,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,TokyoPop,,,publisher_value_rank,121.0,20,11,15,15,130.48,7.5014,206.45,1.55,,3,0.1729,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Free Press,,,publisher_value_rank,122.0,28,10,12,12,128.84,10.0885,359.2143,1.4286,,2,0.1708,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,W.W. Norton & Company,,,publisher_value_rank,123.0,16,10,15,15,127.81,8.0505,415.875,2.0,,2,0.1694,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Fawcett Books,,,publisher_value_rank,124.0,11,7,11,11,125.92,12.5229,444.4545,1.0,,1,0.1669,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Schocken,,,publisher_value_rank,125.0,13,5,9,9,125.06,15.7515,304.9231,2.8462,,3,0.1658,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Candlewick Press,,,publisher_value_rank,126.0,22,12,12,12,125.02,10.4183,141.7273,1.5909,,3,0.1657,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Houghton Mifflin,,,publisher_value_rank,127.0,19,9,14,14,121.3,7.5326,484.3684,3.0,,4,0.1608,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Aladdin,,,publisher_value_rank,128.0,19,12,17,17,119.83,6.8458,192.7368,1.4737,,2,0.1588,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Marvel,,,publisher_value_rank,129.0,21,9,15,15,117.5,7.7981,211.0476,3.4286,,1,0.1557,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Yale University Press,,,publisher_value_rank,130.0,25,8,10,10,117.48,11.2938,339.8,1.76,,3,0.1557,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Delacorte Press,,,publisher_value_rank,131.0,18,9,10,10,117.41,12.35,321.8889,1.0,,3,0.1556,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Viking Books,,,publisher_value_rank,132.0,13,8,11,11,116.64,10.654,320.5385,1.0,,3,0.1546,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Bethany House Publishers,,,publisher_value_rank,133.0,10,7,11,11,116.19,9.1843,247.3,1.2,,2,0.154,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Berkley Sensation,,,publisher_value_rank,134.0,14,7,11,11,115.81,9.8714,333.3571,1.4286,,2,0.1535,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Ediciones B,,,publisher_value_rank,135.0,9,6,11,11,114.92,9.7114,433.6667,1.7778,,1,0.1523,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Planeta Publishing,,,publisher_value_rank,136.0,13,7,9,9,114.41,12.5914,402.7692,1.3077,,1,0.1516,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Pocket Star,,,publisher_value_rank,137.0,12,7,11,11,112.7,9.7631,376.0833,1.25,,2,0.1494,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Berkley Trade,,,publisher_value_rank,138.0,11,7,13,13,112.56,9.6139,351.5455,1.1818,,2,0.1492,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Time Life Medical,,,publisher_value_rank,139.0,10,4,9,9,112.19,10.6831,144.4,1.4,,1,0.1487,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Vintage Crime/Black Lizard,,,publisher_value_rank,140.0,15,5,9,9,111.86,12.356,315.6667,1.6,,3,0.1483,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Tyndale House Publishers,,,publisher_value_rank,141.0,22,9,12,12,111.61,9.6715,350.1364,1.7727,,3,0.1479,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Black Swan,,,publisher_value_rank,142.0,12,9,12,12,110.72,8.8472,435.6667,1.0833,,1,0.1467,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Simon Pulse,,,publisher_value_rank,143.0,15,7,9,9,109.09,10.9757,312.9333,1.0,,2,0.1446,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Firebird,,,publisher_value_rank,144.0,16,8,11,11,107.52,9.3475,332.5625,3.3125,,2,0.1425,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Pearson,,,publisher_value_rank,145.0,14,8,13,13,107.18,8.6213,265.8571,1.0714,,2,0.1421,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Hill and Wang,,,publisher_value_rank,146.0,6,6,9,9,107.02,11.5519,185.6667,2.3333,,1,0.1418,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Little Brown Book Group,,,publisher_value_rank,147.0,13,7,11,11,106.48,9.3376,434.6923,1.0769,,1,0.1411,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Columbia University Press,,,publisher_value_rank,148.0,14,6,9,9,106.34,11.6889,257.6429,1.7143,,2,0.1409,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Shambhala,,,publisher_value_rank,149.0,14,5,8,8,105.64,12.9003,235.8571,1.4286,,1,0.14,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Ecco,,,publisher_value_rank,150.0,19,8,10,10,105.51,10.68,351.8421,2.5263,,2,0.1398,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Anagrama,,,publisher_value_rank,151.0,7,5,11,11,104.32,9.664,204.2857,1.1429,,1,0.1383,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Scribner Book Company,,,publisher_value_rank,152.0,8,6,8,8,103.46,13.3125,348.875,0.875,,2,0.1371,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,小学館,,,publisher_value_rank,153.0,15,5,10,10,102.27,10.7865,191.5333,1.1333,,1,0.1355,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,New Directions,,,publisher_value_rank,154.0,21,9,9,9,102.21,11.3567,239.1429,1.6667,,2,0.1355,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Disney Press,,,publisher_value_rank,155.0,14,9,10,10,101.45,10.5706,59.2143,2.3571,,2,0.1345,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Houghton Mifflin Harcourt,,,publisher_value_rank,156.0,39,13,15,15,100.62,6.7838,427.4103,1.4615,,2,0.1334,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Daw Books,,,publisher_value_rank,157.0,17,8,10,10,100.44,9.8031,486.7647,2.0588,,2,0.1331,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,AudioGO,,,publisher_value_rank,158.0,12,6,10,10,100.11,10.0578,117.5833,1.5833,,2,0.1327,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,DK Children,,,publisher_value_rank,159.0,10,6,9,9,99.96,10.8486,90.8,2.4,,1,0.1325,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Scholastic Inc.,,,publisher_value_rank,160.0,22,9,10,10,99.02,9.3256,250.2273,1.4091,,3,0.1312,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Wordsworth Editions,,,publisher_value_rank,161.0,9,6,8,8,98.29,11.6908,606.0,1.1111,,2,0.1303,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Black Dog & Leventhal Publishers,,,publisher_value_rank,162.0,10,8,11,11,97.89,8.3206,273.3,0.9,,1,0.1297,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Plume Books,,,publisher_value_rank,163.0,13,5,8,8,96.18,11.289,288.0,0.9231,,2,0.1275,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Dalkey Archive Press,,,publisher_value_rank,164.0,8,5,10,10,95.84,10.0477,330.5,2.625,,2,0.127,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Debolsillo,,,publisher_value_rank,165.0,25,10,13,13,94.25,7.2005,469.28,0.96,,2,0.1249,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Random House Audio Publishing Group,,,publisher_value_rank,166.0,11,4,9,9,93.7,12.1115,46.5455,1.9091,,2,0.1242,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Severn House Publishers,,,publisher_value_rank,167.0,10,5,6,6,93.37,16.102,253.2,1.1,,2,0.1238,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Pantheon,,,publisher_value_rank,168.0,14,7,12,12,93.33,7.5236,256.3571,2.3571,,2,0.1237,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Touchstone,,,publisher_value_rank,169.0,20,7,8,8,92.92,11.7171,268.3,1.65,,3,0.1232,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Zondervan,,,publisher_value_rank,170.0,13,7,9,9,91.89,11.0364,277.3846,1.8462,,2,0.1218,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Avon Books,,,publisher_value_rank,171.0,20,8,10,10,91.66,10.4733,369.3,1.1,,2,0.1215,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Chronicle Books,,,publisher_value_rank,172.0,14,5,8,8,91.66,9.9763,175.7857,3.0714,,2,0.1215,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Random House (NY),,,publisher_value_rank,173.0,6,4,7,7,91.56,13.0163,377.3333,0.8333,,2,0.1214,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Random House Trade Paperbacks,,,publisher_value_rank,174.0,23,7,8,8,91.54,12.7714,408.5652,0.9565,,2,0.1213,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Headline,,,publisher_value_rank,175.0,14,8,11,11,91.51,8.7137,397.6429,0.9286,,2,0.1213,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Faber & Faber,,,publisher_value_rank,176.0,15,7,9,9,90.79,10.6593,400.2667,1.5333,,2,0.1203,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Chaosium,,,publisher_value_rank,177.0,12,5,7,7,89.67,12.7553,225.4167,3.8333,,1,0.1188,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Bloomsbury Academic,,,publisher_value_rank,178.0,19,7,10,10,88.45,8.0781,281.1579,1.4211,,3,0.1172,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Harmony,,,publisher_value_rank,179.0,12,7,9,9,87.68,9.195,309.0,1.6667,,2,0.1162,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Dark Horse Manga,,,publisher_value_rank,180.0,10,8,8,8,87.41,10.9263,250.9,1.6,,2,0.1159,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Wings,,,publisher_value_rank,181.0,10,5,9,9,87.19,10.9777,723.0,1.2,,3,0.1156,,Publisher catalog breadth checked against order value.
publisher_catalog_demand,publisher,Knopf,,,publisher_value_rank,182.0,13,7,11,11,86.6,7.7438,232.0769,1.3846,,3,0.1148,,Publisher catalog breadth checked against order value.
