evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,publisher_count,language_count,total_price,avg_price,avg_pages,share_pct,notes
author_collaboration_role,author_collaboration,William Goldman,single_author_book,,collaboration_rank_within_author,1.0,8,8,10,10,,,,142.04,14.204,,100.0,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,William Shakespeare,multi_author_book,,collaboration_rank_within_author,1.0,30,30,25,25,,,,268.15,10.726,,90.5851,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,William Sleator,single_author_book,,collaboration_rank_within_author,1.0,11,11,12,12,,,,111.48,9.29,,83.9521,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Agatha Christie,multi_author_book,,collaboration_rank_within_author,2.0,12,12,10,10,,,,80.61,8.061,,32.0428,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Alan Dean Foster,multi_author_book,,collaboration_rank_within_author,2.0,4,4,4,4,,,,47.18,11.795,,26.2666,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Aldous Huxley,multi_author_book,,collaboration_rank_within_author,2.0,6,6,8,8,,,,78.92,9.865,,48.662,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Anne Rice,multi_author_book,,collaboration_rank_within_author,2.0,13,13,7,7,,,,81.16,11.5943,,39.8292,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,C.S. Lewis,single_author_book,,collaboration_rank_within_author,2.0,9,9,5,5,,,,51.78,10.356,,24.8942,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Christopher Hitchens,single_author_book,,collaboration_rank_within_author,2.0,8,8,8,8,,,,44.05,5.5063,,32.8928,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Chuck Palahniuk,multi_author_book,,collaboration_rank_within_author,2.0,5,5,7,7,,,,72.26,10.3229,,43.6116,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Clive Cussler,single_author_book,,collaboration_rank_within_author,2.0,10,10,6,6,,,,62.37,10.395,,36.9141,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Dan Simmons,multi_author_book,,collaboration_rank_within_author,2.0,8,8,6,6,,,,58.12,9.6867,,37.684,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Dave Eggers,multi_author_book,,collaboration_rank_within_author,2.0,12,12,8,8,,,,71.73,8.9663,,45.2955,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Dean Koontz,single_author_book,,collaboration_rank_within_author,2.0,18,18,4,4,,,,41.48,10.37,,28.8818,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Dick Francis,multi_author_book,,collaboration_rank_within_author,2.0,1,1,1,1,,,,10.15,10.15,,5.9388,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Dr. Seuss,multi_author_book,,collaboration_rank_within_author,2.0,6,6,3,3,,,,34.5,11.5,,20.007,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Ernest Hemingway,single_author_book,,collaboration_rank_within_author,2.0,4,4,5,5,,,,52.23,10.446,,37.8808,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Francine Pascal,single_author_book,,collaboration_rank_within_author,2.0,9,9,5,5,,,,51.42,10.284,,32.3559,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Gabriel García Márquez,multi_author_book,,collaboration_rank_within_author,2.0,10,10,9,9,,,,56.97,6.33,,34.6491,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Georg Wilhelm Friedrich Hegel,single_author_book,,collaboration_rank_within_author,2.0,2,2,2,2,,,,32.55,16.275,,20.8922,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Gordon Korman,multi_author_book,,collaboration_rank_within_author,2.0,1,1,1,1,,,,17.07,17.07,,7.4457,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Hiromu Arakawa,single_author_book,,collaboration_rank_within_author,2.0,5,5,5,5,,,,46.64,9.328,,32.3934,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Isaac Asimov,multi_author_book,,collaboration_rank_within_author,2.0,8,8,3,3,,,,33.36,11.12,,23.3728,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,J.R.R. Tolkien,single_author_book,,collaboration_rank_within_author,2.0,10,10,5,5,,,,48.36,9.672,,18.2264,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Jack Vance,multi_author_book,,collaboration_rank_within_author,2.0,6,6,3,3,,,,24.84,8.28,,19.385,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,James Patterson,multi_author_book,,collaboration_rank_within_author,2.0,18,18,10,10,,,,99.07,9.907,,45.8403,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Janet Evanovich,multi_author_book,,collaboration_rank_within_author,2.0,5,5,3,3,,,,33.35,11.1167,,22.3077,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Jodi Picoult,multi_author_book,,collaboration_rank_within_author,2.0,1,1,0,0,,,,0.0,,,0.0,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,John Grisham,multi_author_book,,collaboration_rank_within_author,2.0,4,4,4,4,,,,43.3,10.825,,28.6945,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Kahlil Gibran,single_author_book,,collaboration_rank_within_author,2.0,3,3,4,4,,,,41.81,10.4525,,24.7719,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Laura Ingalls Wilder,single_author_book,,collaboration_rank_within_author,2.0,1,1,1,1,,,,6.17,6.17,,4.2128,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Laurell K. Hamilton,multi_author_book,,collaboration_rank_within_author,2.0,4,4,1,1,,,,6.85,6.85,,3.0342,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Maeve Binchy,multi_author_book,,collaboration_rank_within_author,2.0,4,4,1,1,,,,17.17,17.17,,11.5896,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Marcel Proust,single_author_book,,collaboration_rank_within_author,2.0,2,2,5,5,,,,29.74,5.948,,22.0133,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Margaret Weis,single_author_book,,collaboration_rank_within_author,2.0,3,3,2,2,,,,36.0,18.0,,13.0044,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Marian Keyes,multi_author_book,,collaboration_rank_within_author,2.0,5,5,6,6,,,,53.45,8.9083,,37.4116,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Mark Twain,single_author_book,,collaboration_rank_within_author,2.0,3,3,3,3,,,,21.3,7.1,,15.1235,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Mary Higgins Clark,multi_author_book,,collaboration_rank_within_author,2.0,8,8,6,6,,,,74.9,12.4833,,38.5645,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Mercedes Lackey,single_author_book,,collaboration_rank_within_author,2.0,29,29,13,13,,,,112.87,8.6823,,39.6871,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Neil Gaiman,single_author_book,,collaboration_rank_within_author,2.0,8,8,6,6,,,,42.73,7.1217,,25.311,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Orson Scott Card,multi_author_book,,collaboration_rank_within_author,2.0,9,9,5,5,,,,53.51,10.702,,20.1309,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,P.G. Wodehouse,multi_author_book,,collaboration_rank_within_author,2.0,7,7,8,8,,,,67.91,8.4888,,19.3487,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Philip K. Dick,multi_author_book,,collaboration_rank_within_author,2.0,8,8,6,6,,,,44.66,7.4433,,26.0712,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Philippa Gregory,multi_author_book,,collaboration_rank_within_author,2.0,3,3,4,4,,,,40.97,10.2425,,24.4539,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Piers Anthony,multi_author_book,,collaboration_rank_within_author,2.0,1,1,2,2,,,,15.09,7.545,,4.9401,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Quentin Blake,single_author_book,,collaboration_rank_within_author,2.0,2,2,2,2,,,,10.11,5.055,,5.0735,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Ray Bradbury,single_author_book,,collaboration_rank_within_author,2.0,8,8,4,4,,,,47.79,11.9475,,33.949,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Roald Dahl,single_author_book,,collaboration_rank_within_author,2.0,12,12,10,10,,,,92.08,9.208,,28.3027,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Robert A. Heinlein,multi_author_book,,collaboration_rank_within_author,2.0,1,1,1,1,,,,10.35,10.35,,6.5523,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Sandra Brown,multi_author_book,,collaboration_rank_within_author,2.0,17,17,13,13,,,,127.84,9.8338,,35.4186,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,SparkNotes,single_author_book,,collaboration_rank_within_author,2.0,3,3,6,6,,,,54.79,9.1317,,40.201,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Stephen King,single_author_book,,collaboration_rank_within_author,2.0,22,22,16,16,,,,156.61,9.7881,,35.469,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Terry Pratchett,multi_author_book,,collaboration_rank_within_author,2.0,11,11,8,8,,,,52.33,6.5413,,31.4049,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Tom Clancy,single_author_book,,collaboration_rank_within_author,2.0,9,9,7,7,,,,88.63,12.6614,,42.0047,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,Ursula K. Le Guin,single_author_book,,collaboration_rank_within_author,2.0,9,9,7,7,,,,78.18,11.1686,,42.4937,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,V.C. Andrews,multi_author_book,,collaboration_rank_within_author,2.0,4,4,1,1,,,,1.48,1.48,,0.7987,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,William Goldman,multi_author_book,,collaboration_rank_within_author,2.0,3,3,0,0,,,,0.0,,,0.0,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,William Shakespeare,single_author_book,,collaboration_rank_within_author,2.0,4,4,3,3,,,,27.87,9.29,,9.4149,Single-author versus multi-author demand inside top author portfolios.
author_collaboration_role,author_collaboration,William Sleator,multi_author_book,,collaboration_rank_within_author,2.0,2,2,2,2,,,,21.31,10.655,,16.0479,Single-author versus multi-author demand inside top author portfolios.
author_language_mix,author_language,Agatha Christie,English,,language_rank_within_author,1.0,38,38,28,28,,,,250.66,8.9521,,99.6383,Language mix inside top author portfolios.
author_language_mix,author_language,Alan Dean Foster,English,,language_rank_within_author,1.0,22,22,16,16,,,,171.14,10.6963,,95.2789,Language mix inside top author portfolios.
author_language_mix,author_language,Aldous Huxley,English,,language_rank_within_author,1.0,10,10,11,11,,,,109.06,9.9145,,67.2463,Language mix inside top author portfolios.
author_language_mix,author_language,Anne Rice,English,,language_rank_within_author,1.0,21,21,10,10,,,,126.46,12.646,,62.0602,Language mix inside top author portfolios.
author_language_mix,author_language,C.S. Lewis,English,,language_rank_within_author,1.0,18,18,12,12,,,,127.8,10.65,,61.4423,Language mix inside top author portfolios.
author_language_mix,author_language,Christopher Hitchens,English,,language_rank_within_author,1.0,17,17,17,17,,,,131.16,7.7153,,97.9391,Language mix inside top author portfolios.
author_language_mix,author_language,Chuck Palahniuk,English,,language_rank_within_author,1.0,9,9,6,6,,,,77.94,12.99,,47.0397,Language mix inside top author portfolios.
author_language_mix,author_language,Clive Cussler,English,,language_rank_within_author,1.0,15,15,11,11,,,,128.23,11.6573,,75.8937,Language mix inside top author portfolios.
author_language_mix,author_language,Dan Simmons,English,,language_rank_within_author,1.0,14,14,9,9,,,,76.93,8.5478,,49.88,Language mix inside top author portfolios.
author_language_mix,author_language,Dave Eggers,English,,language_rank_within_author,1.0,14,14,11,11,,,,113.16,10.2873,,71.4574,Language mix inside top author portfolios.
author_language_mix,author_language,Dean Koontz,English,,language_rank_within_author,1.0,29,29,13,13,,,,128.21,9.8623,,89.2703,Language mix inside top author portfolios.
author_language_mix,author_language,Dick Francis,English,,language_rank_within_author,1.0,27,27,16,16,,,,170.91,10.6819,,100.0,Language mix inside top author portfolios.
author_language_mix,author_language,Dr. Seuss,English,,language_rank_within_author,1.0,20,20,13,13,,,,154.03,11.8485,,89.3238,Language mix inside top author portfolios.
