evidence_group_id,evidence_block,entity_level,entity,parent_entity,region,row_count,order_count,product_count,positive_product_count,negative_product_count,mixed_region_product_count,sales,sales_share_pct,profit,profit_margin_pct,avg_discount,loss_line_count,gross_loss,gross_loss_share_pct,min_margin_pct,max_margin_pct,rank_by_sales,rank_by_profit,rank_by_loss,note
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10002356 / Bevis Boat-Shaped Conference Table,Furniture / Tables,,12,12,3,1,2,1,5084.93,,-891.17,-17.53,0.317,8,-1079.89,,-26.67,24.0,,1664,43,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000863 / Novimex Swivel Fabric Task Chair,Furniture / Chairs,,16,16,4,1,3,1,5827.83,,-890.78,-15.28,0.2,12,-1023.64,,-27.14,11.0,,1663,44,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10000646 / Premier Automatic Letter Opener,Office Supplies / Supplies,,10,10,3,1,2,1,5672.73,,-855.72,-15.08,0.12,6,-898.98,,-21.25,3.0,,1662,45,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10001932 / Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture / Tables,,12,12,4,1,3,1,10196.35,,-808.01,-7.92,0.317,8,-1821.24,,-56.0,22.0,,1658,49,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10003715 / Hon 2111 Invitation Series Corner Table,Furniture / Tables,,8,8,3,1,2,1,6281.1,,-803.98,-12.8,0.2,6,-954.73,,-56.67,6.0,,1657,50,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10002530 / Iceberg OfficeWorks 42"" Round Tables",Furniture / Tables,,14,14,4,1,3,1,6914.88,,-785.1,-11.35,0.2,8,-1328.62,,-45.12,15.0,,1656,51,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003601 / Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture / Furnishings,,12,12,3,2,1,1,3246.5,,-686.19,-21.14,0.267,8,-885.41,,-105.0,18.0,,1654,53,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10001809 / Fellowes Officeware Wire Shelving,Office Supplies / Storage,,22,22,4,1,3,1,9018.93,,-664.74,-7.37,0.073,8,-776.13,,-22.5,2.0,,1652,55,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10003008 / Lesro Round Back Collection Coffee Table, End Table",Furniture / Tables,,16,16,4,1,3,1,5695.56,,-657.18,-11.54,0.288,12,-1084.35,,-45.0,3.33,,1651,56,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10003473 / Bretford Rectangular Conference Table Tops,Furniture / Tables,,24,24,3,2,1,1,25990.58,,-654.47,-2.52,0.246,10,-2316.96,,-19.17,4.6,,1650,57,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000390 / Euro Pro Shark Stick Mini Vacuum,Office Supplies / Appliances,,6,6,2,1,1,1,341.49,,-651.27,-190.71,0.6,4,-658.58,,-270.0,7.5,,1649,58,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10002645 / Hon Rectangular Conference Tables,Furniture / Tables,,8,8,3,1,2,1,6963.03,,-591.63,-8.5,0.325,6,-1365.3,,-66.0,17.0,,1648,59,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-SU-10000151 / High Speed Automatic Electric Letter Opener,Office Supplies / Supplies,,6,6,2,1,1,1,34060.62,,-524.01,-1.54,0.067,2,-1572.03,,-20.0,4.0,,1644,63,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10002918 / Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture / Furnishings,,10,10,3,1,2,1,2401.87,,-513.13,-21.36,0.16,4,-673.25,,-31.48,11.0,,1643,64,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004224 / Catalog Binders with Expanding Posts,Office Supplies / Binders,,16,16,4,1,3,1,2179.87,,-484.42,-22.22,0.513,10,-982.29,,-83.33,31.25,,1641,66,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10004575 / Hon 5100 Series Wood Tables,Furniture / Tables,,14,14,4,1,3,1,11930.18,,-477.21,-4.0,0.214,8,-1734.24,,-36.67,18.0,,1640,67,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10001039 / KI Adjustable-Height Table,Furniture / Tables,,22,22,4,1,3,1,5528.51,,-452.25,-8.18,0.223,12,-988.77,,-25.23,26.0,,1638,69,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10002116 / Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture / Furnishings,,10,10,3,2,1,1,1527.34,,-445.47,-29.17,0.24,4,-524.67,,-60.34,7.0,,1637,70,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10001857 / Balt Solid Wood Rectangular Table,Furniture / Tables,,8,8,3,1,2,1,1656.19,,-432.51,-26.11,0.263,6,-474.71,,-56.52,10.0,,1634,73,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10002789 / LG Exalt,Technology / Phones,,6,6,2,1,1,1,2308.65,,-424.29,-18.38,0.333,4,-446.13,,-21.67,8.75,,1633,74,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10004218 / Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture / Bookcases,,16,16,3,1,2,1,7252.01,,-417.3,-5.75,0.234,6,-699.26,,-60.0,5.88,,1632,75,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10002429 / Premier Elliptical Ring Binder, Black",Office Supplies / Binders,,18,18,4,1,3,1,1053.22,,-403.03,-38.27,0.644,16,-607.58,,-160.0,14.23,,1630,77,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000513 / High-Back Leather Manager's Chair,Furniture / Chairs,,18,18,4,1,3,1,9541.27,,-395.17,-4.14,0.167,12,-863.13,,-30.0,0.73,,1629,78,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10002903 / Bevis Round Bullnose 29"" High Table Top",Furniture / Tables,,10,10,3,1,2,1,9089.85,,-384.37,-4.23,0.26,6,-1111.56,,-26.67,15.56,,1628,79,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10003546 / Hon 4-Shelf Metal Bookcases,Furniture / Bookcases,,8,8,3,1,2,1,2948.62,,-383.72,-13.01,0.25,4,-787.64,,-150.0,25.0,,1627,80,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10001095 / Chromcraft Round Conference Tables,Furniture / Tables,,26,26,4,2,2,1,16418.12,,-379.95,-2.31,0.258,14,-1415.23,,-43.64,17.71,,1626,81,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-ST-10004804 / Belkin 19"" Vented Equipment Shelf, Black",Office Supplies / Storage,,20,20,4,1,3,1,2800.51,,-359.33,-12.83,0.12,12,-371.69,,-23.75,1.0,,1625,82,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10004175 / Hon 30"" x 60"" Table with Locking Drawer",Furniture / Tables,,6,6,2,1,1,1,2592.06,,-354.7,-13.68,0.333,4,-409.27,,-20.0,10.0,,1624,83,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10002298 / Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture / Furnishings,,10,10,3,1,2,1,4128.46,,-346.26,-8.39,0.2,6,-665.88,,-40.0,10.0,,1623,84,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10004357 / O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture / Bookcases,,8,8,2,1,1,1,5808.32,,-341.67,-5.88,0.2,6,-623.04,,-80.0,2.7,,1621,86,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10000225 / Global Geo Office Task Chair, Gray",Furniture / Chairs,,14,14,4,1,3,1,3514.53,,-332.02,-9.45,0.171,12,-396.8,,-18.75,1.72,,1619,88,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10004534 / Bevis 44 x 96 Conference Tables,Furniture / Tables,,10,10,2,1,1,1,6506.44,,-329.44,-5.06,0.18,4,-1099.51,,-32.8,7.78,,1618,89,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10002622 / Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture / Tables,,8,8,3,1,2,1,2872.46,,-287.25,-10.0,0.3,6,-307.76,,-18.46,3.75,,1615,92,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003956 / Novimex High-Tech Fabric Mesh Task Chair,Furniture / Chairs,,8,8,2,1,1,1,1845.48,,-266.88,-14.46,0.15,6,-276.82,,-16.25,7.0,,1614,93,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10000468 / O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture / Bookcases,,12,12,3,2,1,1,1447.68,,-266.22,-18.39,0.183,6,-390.58,,-116.77,16.0,,1613,94,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003833 / Novimex Fabric Task Chair,Furniture / Chairs,,18,18,4,1,3,1,3780.76,,-262.21,-6.94,0.189,16,-317.1,,-21.43,15.0,,1612,95,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10001482 / Office Star - Mesh Screen back chair with Vinyl seat,Furniture / Chairs,,14,14,4,1,3,1,4400.93,,-261.96,-5.95,0.143,8,-437.47,,-21.36,11.0,,1611,96,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000193 / Tenex Chairmats For Use with Hard Floors,Furniture / Furnishings,,12,12,4,1,3,1,935.42,,-259.84,-27.78,0.267,8,-301.41,,-130.0,8.0,,1610,97,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10003656 / Safco Industrial Wire Shelving,Office Supplies / Storage,,10,10,3,1,2,1,2726.12,,-253.41,-9.3,0.16,8,-293.73,,-21.25,3.0,,1609,98,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10002613 / Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture / Bookcases,,12,12,2,1,1,1,10368.16,,-252.88,-2.44,0.267,2,-1573.49,,-21.74,12.5,,1608,99,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10001601 / Sauder Mission Library with Doors, Fruitwood Finish",Furniture / Bookcases,,6,6,2,1,1,1,1870.39,,-251.48,-13.45,0.263,4,-272.44,,-19.12,4.71,,1607,100,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10000723 / Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture / Furnishings,,18,18,4,2,2,1,2231.28,,-250.4,-11.22,0.178,8,-391.71,,-61.45,9.0,,1606,101,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10001418 / Carina Media Storage Towers in Natural & Black,Office Supplies / Storage,,10,10,4,1,3,1,2146.5,,-243.92,-11.36,0.12,6,-263.43,,-22.5,2.0,,1605,102,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000055 / Belkin F9S820V06 8 Outlet Surge,Office Supplies / Appliances,,8,8,2,1,1,1,532.67,,-240.35,-45.12,0.4,4,-357.28,,-250.0,30.0,,1604,103,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10003580 / Cisco IP Phone 7961G-GE VoIP phone,Technology / Phones,,8,8,2,1,1,1,4504.86,,-238.24,-5.29,0.35,6,-450.49,,-21.67,8.75,,1603,104,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10004607 / Hon 2111 Invitation Series Straight Table,Furniture / Tables,,14,14,4,1,3,1,4080.11,,-230.61,-5.65,0.271,12,-455.32,,-15.71,19.0,,1602,105,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10001947 / Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies / Appliances,,12,12,2,1,1,1,578.91,,-227.53,-39.3,0.4,6,-355.04,,-62.46,29.0,,1600,107,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10003773 / Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture / Furnishings,,10,10,4,2,2,1,2608.26,,-222.66,-8.54,0.16,4,-432.59,,-122.5,11.0,,1598,109,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-ST-10002344 / Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies / Storage,,16,16,4,2,2,1,3271.59,,-220.27,-6.73,0.1,8,-262.38,,-22.5,2.0,,1597,110,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10004152 / Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture / Tables,,10,10,3,1,2,1,2177.28,,-209.66,-9.63,0.32,8,-233.86,,-23.33,7.5,,1595,112,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10003893 / Sauder Camden County Collection Library,Furniture / Bookcases,,4,4,2,1,1,1,2736.52,,-206.96,-7.56,0.235,2,-275.95,,-17.65,5.88,,1593,114,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
