evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,violation_share_pct,fine_share_pct,avg_fine_per_violation,notes
facility_category_profile,facility_type_category,Banquet Hall,Food Maintenance,,category_rank_in_facility_type,1.0,3,2,6,0,0,0,600.0,0.0011,0.001,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Banquet Hall,Food Protection,,category_rank_in_facility_type,2.0,3,2,6,0,0,0,600.0,0.0011,0.001,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Banquet Hall,Food Equipment and Utensil,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,CAR WASH,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE 1023,Wash and Waste Water Disposal,,category_rank_in_facility_type,1.0,1,1,1,1,0,0,500.0,0.0002,0.0008,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DISTRIBUTOR,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DISTRIBUTOR,Insect and Rodent Control,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DISTRIBUTOR,Toilet and Hand Washing Facilities for Staff,,category_rank_in_facility_type,3.0,1,1,1,1,0,0,500.0,0.0002,0.0008,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DRUG STORE/GROCERY,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DRUG STORE/GROCERY,Insect and Rodent Control,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare (2 - 6 Years),Food Maintenance,,category_rank_in_facility_type,1.0,1662,573,4144,0,0,0,362700.0,0.7889,0.5806,87.5241,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare (2 - 6 Years),Food Protection,,category_rank_in_facility_type,2.0,978,434,1352,67,0,0,140600.0,0.2574,0.2251,103.9941,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare (2 - 6 Years),Insect and Rodent Control,,category_rank_in_facility_type,3.0,417,180,447,0,0,0,67500.0,0.0851,0.1081,151.0067,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare Above and Under 2 Years,Food Maintenance,,category_rank_in_facility_type,1.0,1224,416,3085,0,0,0,277500.0,0.5873,0.4442,89.9514,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare Above and Under 2 Years,Food Protection,,category_rank_in_facility_type,2.0,719,326,998,107,0,0,126700.0,0.19,0.2028,126.9539,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Daycare Above and Under 2 Years,Insect and Rodent Control,,category_rank_in_facility_type,3.0,280,118,312,0,0,0,54000.0,0.0594,0.0864,173.0769,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/BAKERY,Food Maintenance,,category_rank_in_facility_type,1.0,12,1,47,0,0,0,4200.0,0.0089,0.0067,89.3617,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/BAKERY,Food Protection,,category_rank_in_facility_type,2.0,12,1,36,4,0,0,5350.0,0.0069,0.0086,148.6111,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY STORE/BAKERY,Compliance,,category_rank_in_facility_type,3.0,4,1,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/SERVICE GAS STATION,Food Maintenance,,category_rank_in_facility_type,1.0,3,2,5,0,0,0,500.0,0.001,0.0008,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/SERVICE GAS STATION,Food Protection,,category_rank_in_facility_type,2.0,2,2,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/SERVICE GAS STATION,Display of Inspection Report Summary,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL MEDICINE,Food Maintenance,,category_rank_in_facility_type,1.0,3,2,5,0,0,0,500.0,0.001,0.0008,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL MEDICINE,Food Protection,,category_rank_in_facility_type,2.0,2,2,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL REMEDY,Food Equipment and Utensil,,category_rank_in_facility_type,1.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL REMEDY,Food Maintenance,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,100.0,0.0004,0.0002,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile Prepared Food Vendor,Food Protection,,category_rank_in_facility_type,1.0,21,20,23,2,0,0,2500.0,0.0044,0.004,108.6957,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NORTHERLY ISLAND,Food Protection,,category_rank_in_facility_type,1.0,4,2,12,3,0,0,2650.0,0.0023,0.0042,220.8333,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NORTHERLY ISLAND,Food Maintenance,,category_rank_in_facility_type,2.0,4,2,7,0,0,0,600.0,0.0013,0.001,85.7143,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,NORTHERLY ISLAND,Toilet and Hand Washing Facilities for Staff,,category_rank_in_facility_type,3.0,4,2,4,4,0,0,1500.0,0.0008,0.0024,375.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PALETERIA /ICECREAM SHOP,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PALETERIA /ICECREAM SHOP,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PRIVATE SCHOOL,Food Maintenance,,category_rank_in_facility_type,1.0,16,6,40,0,0,0,3400.0,0.0076,0.0054,85.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PRIVATE SCHOOL,Food Protection,,category_rank_in_facility_type,2.0,12,4,15,0,0,0,1350.0,0.0029,0.0022,90.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PRIVATE SCHOOL,Insect and Rodent Control,,category_rank_in_facility_type,3.0,6,3,8,0,0,0,1250.0,0.0015,0.002,156.25,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PUSH CARTS,Food Protection,,category_rank_in_facility_type,1.0,1,1,1,1,0,0,500.0,0.0002,0.0008,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Rest/GYM,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,6,0,0,0,600.0,0.0011,0.001,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Rest/GYM,Food Equipment and Utensil,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Rest/GYM,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant/Tavern,Food Maintenance,,category_rank_in_facility_type,1.0,10,4,22,0,0,0,2200.0,0.0042,0.0035,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant/Tavern,Food Protection,,category_rank_in_facility_type,2.0,12,4,20,5,0,0,4200.0,0.0038,0.0067,210.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant/Tavern,Insect and Rodent Control,,category_rank_in_facility_type,3.0,6,4,6,0,0,0,1250.0,0.0011,0.002,208.3333,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,SCHOOL,Food Maintenance,,category_rank_in_facility_type,1.0,6,2,11,0,0,0,1100.0,0.0021,0.0018,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,SCHOOL,Food Protection,,category_rank_in_facility_type,2.0,7,2,7,1,0,0,1000.0,0.0013,0.0016,142.8571,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,SCHOOL,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,SENIOR DAY CARE,Food Maintenance,,category_rank_in_facility_type,1.0,6,1,14,0,0,0,1400.0,0.0027,0.0022,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,SENIOR DAY CARE,Food Protection,,category_rank_in_facility_type,2.0,6,1,11,0,0,0,1100.0,0.0021,0.0018,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Shared Kitchen User (Long Term),Food Protection,,category_rank_in_facility_type,1.0,8,3,11,0,0,0,1150.0,0.0021,0.0018,104.5455,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Shared Kitchen User (Long Term),Food Maintenance,,category_rank_in_facility_type,2.0,7,4,9,0,0,0,500.0,0.0017,0.0008,55.5556,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Shared Kitchen User (Long Term),Insect and Rodent Control,,category_rank_in_facility_type,3.0,4,2,4,0,0,0,1000.0,0.0008,0.0016,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Special Event,Food Maintenance,,category_rank_in_facility_type,1.0,38,15,91,0,0,0,6700.0,0.0173,0.0107,73.6264,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Special Event,Food Protection,,category_rank_in_facility_type,2.0,37,15,55,9,0,0,7650.0,0.0105,0.0122,139.0909,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Special Event,Insect and Rodent Control,,category_rank_in_facility_type,3.0,18,8,18,0,0,0,2250.0,0.0034,0.0036,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,URBAN FARM,Toilet and Hand Washing Facilities for Staff,,category_rank_in_facility_type,1.0,2,1,2,2,0,0,1000.0,0.0004,0.0016,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,fish market,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,8,0,0,0,800.0,0.0015,0.0013,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,fish market,Food Protection,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery & restaurant,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,12,0,0,0,1200.0,0.0023,0.0019,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery & restaurant,Food Protection,,category_rank_in_facility_type,2.0,4,1,7,1,0,0,1100.0,0.0013,0.0018,157.1429,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,grocery & restaurant,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,500.0,0.0004,0.0008,250.0,Check whether facility-type patterns explain category-level burden.
