evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,total_price,avg_price,secondary_value,share_pct,notes
title_operational_baseline,title,"Betsy and Tacy Go Downtown (Betsy-Tacy  #4)",Thomas Y. Crowell Company,English,title_value_rank,53.0,1,1,3,3,3,42.5,14.1667,180.0,0.0563,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Seduction by Design,Grand Central Publishing (Formerly Warner Books),English,title_value_rank,54.0,1,1,3,3,3,42.36,14.12,224.0,0.0561,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Nickel and Dimed: On (Not) Getting by in America,Owl Books (Henry Holt),English,title_value_rank,55.0,1,1,3,3,3,42.28,14.0933,240.0,0.056,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,犬夜叉 17,小学館,Japanese,title_value_rank,56.0,1,1,4,4,4,42.19,10.5475,192.0,0.0559,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Hidden Leaves (De Beers  #5)",Pocket Star,United States English,title_value_rank,57.0,1,1,3,3,3,42.08,14.0267,288.0,0.0558,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Kessinger Publishing,English,title_value_rank,58.0,1,1,4,4,4,41.81,10.4525,208.0,0.0554,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Bluest Eye,Plume,English,title_value_rank,59.0,1,1,3,3,3,41.77,13.9233,216.0,0.0554,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Rose of No Man's Land,Mariner Books,English,title_value_rank,60.0,1,1,4,4,4,41.74,10.435,320.0,0.0553,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Hour Before Dark,Leisure Books,English,title_value_rank,61.0,1,1,4,4,4,41.67,10.4175,370.0,0.0552,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Are We There Yet?,Alfred A. Knopf,English,title_value_rank,62.0,1,1,3,3,3,41.47,13.8233,215.0,0.055,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Moo  Baa  La La La!,Simon & Schuster Childrens Books,English,title_value_rank,63.0,1,1,4,4,4,41.38,10.345,14.0,0.0548,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Bible Cure For Diabetes,Siloam,English,title_value_rank,64.0,1,1,4,4,4,41.38,10.345,96.0,0.0548,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Thomas Nelson,English,title_value_rank,65.0,1,1,3,3,3,41.36,13.7867,128.0,0.0548,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Crime and Punishment,Penguin,English,title_value_rank,66.0,1,1,3,3,3,41.28,13.76,671.0,0.0547,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,How to Travel with a Salmon and Other Essays,Houghton Mifflin,English,title_value_rank,67.0,1,1,3,3,3,41.25,13.75,248.0,0.0547,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,In Pharaoh's Army: Memories of the Lost War,Vintage,English,title_value_rank,68.0,1,1,3,3,3,41.24,13.7467,240.0,0.0547,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Feminine Mystique,W. W. Norton Company,English,title_value_rank,69.0,1,1,3,3,3,41.12,13.7067,592.0,0.0545,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"King Solomon's Mines (Allan Quatermain  #1)",Modern Library,English,title_value_rank,70.0,1,1,3,3,3,41.04,13.68,264.0,0.0544,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Accordion Crimes,Scribner,English,title_value_rank,71.0,1,1,3,3,3,40.93,13.6433,432.0,0.0542,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"How ""Natives"" Think: About Captain Cook  For Example",University of Chicago Press,British English,title_value_rank,72.0,1,1,3,3,3,40.76,13.5867,328.0,0.054,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Genetics and the Origin of Species,Columbia University Press,English,title_value_rank,73.0,1,1,3,3,3,40.6,13.5333,364.0,0.0538,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Raising the Bar: Ministry to Youth in the New Millennium,Kregel Academic & Professional,United States English,title_value_rank,74.0,1,1,4,4,4,40.51,10.1275,208.0,0.0537,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,New Press,English,title_value_rank,75.0,1,1,3,3,3,40.27,13.4233,48.0,0.0534,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Unicorn Point (Apprentice Adept #6)",Ace Books,English,title_value_rank,76.0,1,1,3,3,3,40.03,13.3433,337.0,0.0531,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",Puffin Books,English,title_value_rank,77.0,1,1,3,3,3,39.96,13.32,336.0,0.053,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Secret Lives of Men and Women: A PostSecret Book,William Morrow,British English,title_value_rank,78.0,1,1,3,3,3,39.81,13.27,144.0,0.0528,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Tortilla Flat,Penguin Classics,British English,title_value_rank,79.0,1,1,4,4,4,39.8,9.95,154.0,0.0528,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Picture of Dorian Gray,W. W. Norton & Company,English,title_value_rank,80.0,1,1,3,3,3,39.71,13.2367,462.0,0.0526,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"My Ishmael (Ishmael  #3)",Bantam,English,title_value_rank,81.0,1,1,3,3,3,39.46,13.1533,293.0,0.0523,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Life of Pi,Mariner Books / Harvest Books,United States English,title_value_rank,82.0,1,1,3,3,3,39.35,13.1167,401.0,0.0522,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Picador,English,title_value_rank,83.0,1,1,2,2,2,39.32,19.66,416.0,0.0521,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Working Poor: Invisible in America,Vintage,English,title_value_rank,84.0,1,1,2,2,2,39.28,19.64,352.0,0.0521,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Fantastic Mr Fox,Samuel French Ltd,British English,title_value_rank,85.0,1,1,3,3,3,39.26,13.0867,74.0,0.052,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Communist Manifesto,Filiquarian Publishing LLC.,United States English,title_value_rank,86.0,1,1,2,2,2,39.12,19.56,88.0,0.0518,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Aeneid: Selections from Books 1  2  4  6  10  12,Bolchazy-Carducci Publishers,English,title_value_rank,87.0,1,1,2,2,2,38.91,19.455,161.0,0.0516,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Book of Five Rings,Shambhala,English,title_value_rank,88.0,1,1,3,3,3,38.9,12.9667,166.0,0.0516,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Killer Angels,Random House Audio Publishing Group,United States English,title_value_rank,89.0,1,1,4,4,4,38.89,9.7225,13.0,0.0515,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Chaosium,English,title_value_rank,90.0,1,1,3,3,3,38.84,12.9467,170.0,0.0515,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Hyperion (Los Cantos de Hyperion  #1)",Ediciones B,Spanish,title_value_rank,91.0,1,1,3,3,3,38.78,12.9267,618.0,0.0514,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Teeth of the Tiger (Jack Ryan Universe  #12)",Penguin Books Ltd.,English,title_value_rank,92.0,1,1,3,3,3,38.75,12.9167,625.0,0.0514,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Vale of the Vole (Xanth #10)",Tor Fantasy,English,title_value_rank,93.0,1,1,3,3,3,38.75,12.9167,304.0,0.0514,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Illustrated Book of Ballet Stories (with CD),DK Children,English,title_value_rank,94.0,1,1,3,3,3,38.57,12.8567,64.0,0.0511,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Dive from Clausen's Pier,Piatkus,English,title_value_rank,95.0,1,1,3,3,3,38.47,12.8233,368.0,0.051,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5)",VIZ Media LLC,English,title_value_rank,96.0,1,1,2,2,2,38.44,19.22,200.0,0.0509,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Complete Works: The Revised Oxford Translation  Vol. 1,Bollingen/Princeton University Press (NJ),English,title_value_rank,97.0,1,1,4,4,4,38.36,9.59,1757.0,0.0508,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Voices of Morebath: Reformation and Rebellion in an English Village,Yale University Press,English,title_value_rank,98.0,1,1,2,2,2,38.36,19.18,232.0,0.0508,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Oregon State University Press,English,title_value_rank,99.0,1,1,4,4,4,38.34,9.585,208.0,0.0508,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Galápagos,Grasset,French,title_value_rank,100.0,1,1,3,3,3,38.34,12.78,282.0,0.0508,Top titles by observed order value with catalog metadata.
title_shipping_mix,title_shipping,200 Quilt Blocks: To Mix and Match,Priority,,shipping_rank_within_title,1.0,,,2,2,2,28.76,14.38,,67.2749,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"A Higher Justice (The Trials of Kit Shannon #5)",Priority,,shipping_rank_within_title,1.0,,,2,2,2,34.45,17.225,,59.7883,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"A Pinch of Snuff (Dalziel & Pascoe  #5)",Express,,shipping_rank_within_title,1.0,,,1,1,1,18.43,18.43,,40.17,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Accordion Crimes,Express,,shipping_rank_within_title,1.0,,,1,1,1,14.46,14.46,,35.3286,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Aeneid: Selections from Books 1  2  4  6  10  12,Standard,,shipping_rank_within_title,1.0,,,1,1,1,19.98,19.98,,51.3493,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Anleitung zum Zickigsein,Standard,,shipping_rank_within_title,1.0,,,2,2,2,26.78,13.39,,57.2467,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Are We There Yet?,Express,,shipping_rank_within_title,1.0,,,1,1,1,18.75,18.75,,45.2134,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Betsy and Tacy Go Downtown (Betsy-Tacy  #4)",Priority,,shipping_rank_within_title,1.0,,,2,2,2,23.0,11.5,,54.1176,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Black Widow: Homecoming,Priority,,shipping_rank_within_title,1.0,,,2,2,2,28.7,14.35,,62.4864,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Camera Lucida: Reflections on Photography,Express,,shipping_rank_within_title,1.0,,,2,2,2,24.6,12.3,,55.757,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Celebrations: Rituals of Peace and Prayer,Priority,,shipping_rank_within_title,1.0,,,1,1,1,18.45,18.45,,39.339,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Cities of the Plain (The Border Trilogy  #3)",Express,,shipping_rank_within_title,1.0,,,1,1,1,19.53,19.53,,32.588,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Close Range,Express,,shipping_rank_within_title,1.0,,,1,1,1,19.1,19.1,,41.2973,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Crime and Punishment,Priority,,shipping_rank_within_title,1.0,,,1,1,1,16.15,16.15,,39.1231,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Daniel Deronda,International,,shipping_rank_within_title,1.0,,,2,2,2,29.39,14.695,,68.8613,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Different Seasons,Express,,shipping_rank_within_title,1.0,,,2,2,2,33.61,16.805,,53.468,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Dostoevsky,Standard,,shipping_rank_within_title,1.0,,,1,1,1,15.75,15.75,,34.9147,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Error humano,Standard,,shipping_rank_within_title,1.0,,,2,2,2,29.79,14.895,,64.6484,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Falling Angel,International,,shipping_rank_within_title,1.0,,,2,2,2,34.98,17.49,,82.1898,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Fantastic Mr Fox,Priority,,shipping_rank_within_title,1.0,,,1,1,1,19.39,19.39,,49.3887,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Flight of the Nighthawks (The Darkwar Saga  #1)",Express,,shipping_rank_within_title,1.0,,,3,3,3,47.62,15.8733,,100.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Full House: The Spread of Excellence from Plato to Darwin,Express,,shipping_rank_within_title,1.0,,,2,2,2,29.79,14.895,,57.2114,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5)",Standard,,shipping_rank_within_title,1.0,,,2,2,2,38.44,19.22,,100.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Galápagos,International,,shipping_rank_within_title,1.0,,,1,1,1,18.22,18.22,,47.5222,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Genetics and the Origin of Species,Priority,,shipping_rank_within_title,1.0,,,1,1,1,18.55,18.55,,45.6897,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",Express,,shipping_rank_within_title,1.0,,,1,1,1,16.79,16.79,,42.017,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Happy Are the Peace Makers (Blackie Ryan  #5)",Express,,shipping_rank_within_title,1.0,,,2,2,2,24.95,12.475,,58.5956,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hard Eight (Stephanie Plum  #8)",International,,shipping_rank_within_title,1.0,,,2,2,2,28.75,14.375,,60.7309,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hidden Leaves (De Beers  #5)",Priority,,shipping_rank_within_title,1.0,,,1,1,1,19.04,19.04,,45.2471,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"How ""Natives"" Think: About Captain Cook  For Example",Priority,,shipping_rank_within_title,1.0,,,1,1,1,19.73,19.73,,48.4053,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,How to Travel with a Salmon and Other Essays,Priority,,shipping_rank_within_title,1.0,,,2,2,2,23.35,11.675,,56.6061,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Hyperion (Los Cantos de Hyperion  #1)",International,,shipping_rank_within_title,1.0,,,1,1,1,19.13,19.13,,49.3296,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Identity,International,,shipping_rank_within_title,1.0,,,2,2,2,32.81,16.405,,46.539,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,In Pharaoh's Army: Memories of the Lost War,International,,shipping_rank_within_title,1.0,,,1,1,1,19.0,19.0,,46.0718,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"King Solomon's Mines (Allan Quatermain  #1)",Priority,,shipping_rank_within_title,1.0,,,3,3,3,41.04,13.68,,100.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,Priority,,shipping_rank_within_title,1.0,,,2,2,2,20.37,10.185,,50.5836,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Life of Pi,Express,,shipping_rank_within_title,1.0,,,1,1,1,17.15,17.15,,43.5832,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Love-Lies-Bleeding,Priority,,shipping_rank_within_title,1.0,,,2,2,2,24.67,12.335,,57.0801,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Moo  Baa  La La La!,Standard,,shipping_rank_within_title,1.0,,,2,2,2,29.5,14.75,,71.2905,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"My Ishmael (Ishmael  #3)",Express,,shipping_rank_within_title,1.0,,,1,1,1,19.81,19.81,,50.2027,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Nickel and Dimed: On (Not) Getting by in America,Express,,shipping_rank_within_title,1.0,,,1,1,1,18.97,18.97,,44.8675,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,O Xará,Standard,,shipping_rank_within_title,1.0,,,2,2,2,27.23,13.615,,51.926,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Pies and Tarts,Priority,,shipping_rank_within_title,1.0,,,3,3,3,43.14,14.38,,82.1245,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Preface to the Phenomenology of Spirit,Priority,,shipping_rank_within_title,1.0,,,2,2,2,34.66,17.33,,74.0915,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Raising the Bar: Ministry to Youth in the New Millennium,International,,shipping_rank_within_title,1.0,,,2,2,2,25.6,12.8,,63.1943,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Reversible Errors (Kindle County Legal Thriller #6)",Priority,,shipping_rank_within_title,1.0,,,2,2,2,35.51,17.755,,74.5069,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Ring of Fire (Ring of Fire Anthology  #1)",Standard,,shipping_rank_within_title,1.0,,,2,2,2,22.63,11.315,,45.3416,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Rose of No Man's Land,International,,shipping_rank_within_title,1.0,,,1,1,1,16.67,16.67,,39.9377,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Schopenhauer: A Very Short Introduction,International,,shipping_rank_within_title,1.0,,,1,1,1,19.47,19.47,,43.7626,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Secret for a Nightingale,Express,,shipping_rank_within_title,1.0,,,3,3,3,51.25,17.0833,,100.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Seduction by Design,International,,shipping_rank_within_title,1.0,,,1,1,1,15.96,15.96,,37.6771,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,SeinLanguage,Express,,shipping_rank_within_title,1.0,,,1,1,1,19.14,19.14,,36.73,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Skylight Confessions,Priority,,shipping_rank_within_title,1.0,,,1,1,1,19.5,19.5,,38.6751,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Spares,International,,shipping_rank_within_title,1.0,,,1,1,1,18.23,18.23,,34.177,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Priority,,shipping_rank_within_title,1.0,,,3,3,3,25.47,8.49,,56.0396,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Territoires (Le talisman des territoires  #2)",Standard,,shipping_rank_within_title,1.0,,,1,1,1,18.43,18.43,,39.6771,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Architecture of Happiness,Priority,,shipping_rank_within_title,1.0,,,2,2,2,38.3,19.15,,71.4153,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Bible Cure For Diabetes,Priority,,shipping_rank_within_title,1.0,,,2,2,2,26.42,13.21,,63.8473,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Bluest Eye,International,,shipping_rank_within_title,1.0,,,1,1,1,19.39,19.39,,46.4209,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Book of Five Rings,Express,,shipping_rank_within_title,1.0,,,2,2,2,25.39,12.695,,65.2699,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Cat Who Walks Through Walls (The World As Myth),Standard,,shipping_rank_within_title,1.0,,,1,1,1,18.64,18.64,,40.976,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Communist Manifesto,Express,,shipping_rank_within_title,1.0,,,1,1,1,19.56,19.56,,50.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Complete Works: The Revised Oxford Translation  Vol. 1,Standard,,shipping_rank_within_title,1.0,,,1,1,1,15.11,15.11,,39.39,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Dive from Clausen's Pier,Priority,,shipping_rank_within_title,1.0,,,1,1,1,17.68,17.68,,45.9579,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Door Into Summer,International,,shipping_rank_within_title,1.0,,,2,2,2,20.21,10.105,,46.4705,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The End of Days (The Earth Chronicles  #7)",Express,,shipping_rank_within_title,1.0,,,2,2,2,31.54,15.77,,65.9005,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Feminine Mystique,Standard,,shipping_rank_within_title,1.0,,,2,2,2,21.21,10.605,,51.5807,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,International,,shipping_rank_within_title,1.0,,,2,2,2,20.9,10.45,,54.5123,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Hour Before Dark,Priority,,shipping_rank_within_title,1.0,,,2,2,2,17.5,8.75,,41.9966,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Illustrated Book of Ballet Stories (with CD),International,,shipping_rank_within_title,1.0,,,1,1,1,17.15,17.15,,44.4646,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Priority,,shipping_rank_within_title,1.0,,,2,2,2,29.17,14.585,,75.103,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Killer Angels,Priority,,shipping_rank_within_title,1.0,,,2,2,2,35.22,17.61,,90.5631,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8)",Priority,,shipping_rank_within_title,1.0,,,2,2,2,27.39,13.695,,58.8147,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Picture of Dorian Gray,International,,shipping_rank_within_title,1.0,,,1,1,1,15.79,15.79,,39.7633,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Prophet,Express,,shipping_rank_within_title,1.0,,,2,2,2,34.0,17.0,,55.9947,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Standard,,shipping_rank_within_title,1.0,,,2,2,2,38.23,19.115,,78.6464,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Raphael Affair (Jonathan Argyll  #1)",Express,,shipping_rank_within_title,1.0,,,1,1,1,19.07,19.07,,36.1037,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Express,,shipping_rank_within_title,1.0,,,2,2,2,27.27,13.635,,52.042,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Right Attitude to Rain (Isabel Dalhousie  #3)",International,,shipping_rank_within_title,1.0,,,2,2,2,31.27,15.635,,53.117,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Priority,,shipping_rank_within_title,1.0,,,1,1,1,19.68,19.68,,50.0509,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Secret Lives of Men and Women: A PostSecret Book,International,,shipping_rank_within_title,1.0,,,1,1,1,19.14,19.14,,48.0784,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Shadow Rising (The Wheel of Time  #4)",International,,shipping_rank_within_title,1.0,,,2,2,2,34.82,17.41,,63.4822,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Stone Fey,Express,,shipping_rank_within_title,1.0,,,1,1,1,19.53,19.53,,39.0366,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Express,,shipping_rank_within_title,1.0,,,2,2,2,20.04,10.02,,47.9311,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Teeth of the Tiger (Jack Ryan Universe  #12)",Priority,,shipping_rank_within_title,1.0,,,2,2,2,36.44,18.22,,94.0387,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Voices of Morebath: Reformation and Rebellion in an English Village,International,,shipping_rank_within_title,1.0,,,1,1,1,19.56,19.56,,50.9906,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,Standard,,shipping_rank_within_title,1.0,,,2,2,2,28.99,14.495,,59.26,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,The Working Poor: Invisible in America,International,,shipping_rank_within_title,1.0,,,1,1,1,19.79,19.79,,50.3819,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"The Zucchini Warriors (Macdonald Hall  #5)",International,,shipping_rank_within_title,1.0,,,2,2,2,33.18,16.59,,63.3327,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Time for the Stars (Heinlein's Juveniles  #10)",Standard,,shipping_rank_within_title,1.0,,,3,3,3,44.84,14.9467,,100.0,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Tinsel,Standard,,shipping_rank_within_title,1.0,,,2,2,2,33.83,16.915,,71.4165,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Tortilla Flat,Express,,shipping_rank_within_title,1.0,,,2,2,2,18.05,9.025,,45.3518,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Unicorn Point (Apprentice Adept #6)",Standard,,shipping_rank_within_title,1.0,,,2,2,2,27.23,13.615,,68.024,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Vale of the Vole (Xanth #10)",Standard,,shipping_rank_within_title,1.0,,,2,2,2,21.06,10.53,,54.3484,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Watership Down,Priority,,shipping_rank_within_title,1.0,,,2,2,2,30.67,15.335,,53.265,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,International,,shipping_rank_within_title,1.0,,,1,1,1,17.39,17.39,,38.5673,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Wind Rider's Oath (War God  #3)",Express,,shipping_rank_within_title,1.0,,,2,2,2,29.22,14.61,,67.843,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,Wolf Willow,Express,,shipping_rank_within_title,1.0,,,2,2,2,33.63,16.815,,67.8435,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Standard,,shipping_rank_within_title,1.0,,,1,1,1,18.33,18.33,,44.3182,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,犬夜叉 17,International,,shipping_rank_within_title,1.0,,,2,2,2,14.84,7.42,,35.1742,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,200 Quilt Blocks: To Mix and Match,Express,,shipping_rank_within_title,2.0,,,1,1,1,9.64,9.64,,22.5497,Shipping mix for top observed titles.
title_shipping_mix,title_shipping,"A Higher Justice (The Trials of Kit Shannon #5)",International,,shipping_rank_within_title,2.0,,,1,1,1,19.71,19.71,,34.2069,Shipping mix for top observed titles.
